Date,Time,Open,High,Low,Close,Volume,Change,Volatility,CBR,Date,Weekday
24/05/2018,16:00,592.89,600.0,577.97,596.75,44150.61,0.651048255,0.037156977,0.175215615,24/05/2018,Thursday
24/05/2018,20:00,596.75,605.98,582.99,602.52,45824.65,0.966904064,0.038525346,0.250978686,24/05/2018,Thursday
25/05/2018,00:00,602.52,607.0,588.0,601.94,33232.06,-0.096262365,0.031534223,0.030526316,25/05/2018,Friday
25/05/2018,04:00,601.93,615.8,585.26,594.44,63452.27,-1.244330736,0.050736797,0.245252128,25/05/2018,Friday
25/05/2018,08:00,593.8,598.29,583.26,597.66,35722.53,0.650050522,0.025311553,0.256819694,25/05/2018,Friday
25/05/2018,12:00,597.66,607.32,589.86,598.64,36726.68,0.163972827,0.029213934,0.056128293,25/05/2018,Friday
25/05/2018,16:00,598.64,598.64,574.34,580.94,43795.64,-2.956701858,0.040592009,0.728395062,25/05/2018,Friday
25/05/2018,20:00,580.4,584.42,567.45,584.42,38384.23,0.692625775,0.029238456,0.236888627,25/05/2018,Friday
26/05/2018,00:00,584.09,589.54,577.93,585.94,24547.01,0.316732010,0.019877074,0.159345392,26/05/2018,Saturday
26/05/2018,04:00,585.93,609.88,579.58,599.01,27313.03,2.232348574,0.051712662,0.431683168,26/05/2018,Saturday
26/05/2018,08:00,599.0,603.6,593.41,599.47,21594.72,0.078464107,0.017011686,0.046123651,26/05/2018,Saturday
26/05/2018,12:00,599.48,605.76,595.21,603.77,16636.37,0.715620204,0.017598585,0.406635071,26/05/2018,Saturday
26/05/2018,16:00,603.78,605.82,597.37,600.0,14502.12,-0.626055848,0.013995164,0.447337278,26/05/2018,Saturday
26/05/2018,20:00,600.0,607.59,579.27,585.6,30788.6,-2.400000000,0.047200000,0.508474576,26/05/2018,Saturday
27/05/2018,00:00,585.6,586.15,576.31,580.56,25209.8,-0.860655738,0.016803279,0.512195122,27/05/2018,Sunday
27/05/2018,04:00,580.55,592.35,577.82,586.86,14615.97,1.086900353,0.025027991,0.434273916,27/05/2018,Sunday
27/05/2018,08:00,586.86,588.0,567.83,573.67,95745.96,-2.247554783,0.034369356,0.653941497,27/05/2018,Sunday
27/05/2018,12:00,573.67,574.0,560.32,568.88,64742.9,-0.834974811,0.023846462,0.350146199,27/05/2018,Sunday
27/05/2018,16:00,568.88,569.0,553.0,559.0,42520.17,-1.736745887,0.028125439,0.617500000,27/05/2018,Sunday
27/05/2018,20:00,559.0,569.0,558.2,569.0,23418.25,1.788908766,0.019320215,0.925925926,27/05/2018,Sunday
28/05/2018,00:00,569.0,574.0,565.0,570.19,47156.12,0.209138840,0.015817223,0.132222222,28/05/2018,Monday
28/05/2018,04:00,570.19,570.73,492.5,532.1,275543.2,-6.680229397,0.137199881,0.486897610,28/05/2018,Monday
28/05/2018,08:00,532.09,536.53,524.33,529.29,37583.68,-0.526226766,0.022928452,0.229508197,28/05/2018,Monday
28/05/2018,12:00,529.28,540.0,520.41,530.46,50867.94,0.222944377,0.037012545,0.060234814,28/05/2018,Monday
28/05/2018,16:00,530.47,533.0,519.73,526.62,25915.98,-0.725771486,0.025015552,0.290128109,28/05/2018,Monday
28/05/2018,20:00,526.62,528.25,504.52,511.99,47499.25,-2.778094262,0.045060955,0.616519174,28/05/2018,Monday
29/05/2018,00:00,511.98,524.99,509.98,524.84,56973.81,2.511816868,0.029317551,0.856762159,29/05/2018,Tuesday
29/05/2018,04:00,524.9,528.6,513.31,522.0,39367.75,-0.552486188,0.029129358,0.189666449,29/05/2018,Tuesday
29/05/2018,08:00,522.0,554.79,517.16,552.0,90099.09,5.747126437,0.072088123,0.797236248,29/05/2018,Tuesday
29/05/2018,12:00,552.61,572.5,549.08,555.9,74149.43,0.595356581,0.042380702,0.140478224,29/05/2018,Tuesday
29/05/2018,16:00,555.9,573.86,554.23,564.19,37487.58,1.491275409,0.035312106,0.422312787,29/05/2018,Tuesday
29/05/2018,20:00,564.19,572.3,558.08,566.98,31759.28,0.494514259,0.025204275,0.196202532,29/05/2018,Tuesday
30/05/2018,00:00,567.27,585.44,563.74,569.5,32969.48,0.393110864,0.038253389,0.102764977,30/05/2018,Wednesday
30/05/2018,04:00,569.43,574.05,558.1,565.49,29582.84,-0.691919990,0.028010467,0.247021944,30/05/2018,Wednesday
30/05/2018,08:00,565.61,576.63,558.1,570.38,18127.64,0.843337282,0.032761090,0.257420399,30/05/2018,Wednesday
30/05/2018,12:00,570.38,572.12,546.12,549.38,54143.92,-3.681756022,0.045583646,0.807692308,30/05/2018,Wednesday
30/05/2018,16:00,549.09,551.2,541.9,548.22,40452.27,-0.158443971,0.016937114,0.093548387,30/05/2018,Wednesday
30/05/2018,20:00,548.22,559.0,547.06,557.01,23662.0,1.603370909,0.021779578,0.736180905,30/05/2018,Wednesday
31/05/2018,00:00,557.0,568.0,552.72,562.25,21666.5,0.942549372,0.027432675,0.343586387,31/05/2018,Thursday
31/05/2018,04:00,562.25,577.81,560.56,572.71,40494.43,1.860382392,0.030680302,0.606376812,31/05/2018,Thursday
31/05/2018,08:00,572.72,577.2,566.5,575.27,23788.0,0.445243749,0.018682777,0.238317757,31/05/2018,Thursday
31/05/2018,12:00,575.27,579.35,568.46,576.44,27390.47,0.203382759,0.018930241,0.107438017,31/05/2018,Thursday
31/05/2018,16:00,576.44,586.78,573.86,575.06,28855.04,-0.239400458,0.022413434,0.106811146,31/05/2018,Thursday
31/05/2018,20:00,575.07,585.27,565.0,577.0,45682.63,0.335611317,0.035247883,0.095214603,31/05/2018,Thursday
01/06/2018,00:00,577.0,581.27,567.3,572.34,29614.63,-0.807625650,0.024211438,0.333571940,01/06/2018,Friday
01/06/2018,04:00,572.34,586.0,568.45,582.888933,24889.33,1.843123493,0.030663592,0.601078803,01/06/2018,Friday
01/06/2018,08:00,581.98,590.0,569.93,569.97,27726.3,-2.063644799,0.034485721,0.598405580,01/06/2018,Friday
01/06/2018,12:00,570.08,576.24,569.46,575.09,24104.12,0.878824025,0.011893068,0.738938053,01/06/2018,Friday
01/06/2018,16:00,575.09,578.39,563.73,572.1,28218.34,-0.519918621,0.025491662,0.203956344,01/06/2018,Friday
01/06/2018,20:00,572.1,582.0,565.7,579.24,19331.09,1.248033561,0.028491522,0.438036810,01/06/2018,Friday
02/06/2018,00:00,579.24,582.49,573.39,576.89,12112.34,-0.405704026,0.015710241,0.258241758,02/06/2018,Saturday
02/06/2018,04:00,576.89,592.8,575.87,588.41,33505.07,1.996914490,0.029347016,0.680448907,02/06/2018,Saturday
02/06/2018,08:00,588.41,598.88,588.4,592.74,34926.64,0.735881443,0.017810710,0.413167939,02/06/2018,Saturday
02/06/2018,12:00,592.74,596.59,588.03,591.21,19203.98,-0.258123292,0.014441408,0.178738318,02/06/2018,Saturday
02/06/2018,16:00,591.2,601.42,586.5,598.83,37115.36,1.290595399,0.025236806,0.511394102,02/06/2018,Saturday
02/06/2018,20:00,598.82,599.09,590.43,590.44,12766.41,-1.399418857,0.014461775,0.967667436,02/06/2018,Saturday
03/06/2018,00:00,590.44,596.53,590.0,592.91,11835.53,0.418332091,0.011059549,0.378254211,03/06/2018,Sunday
03/06/2018,04:00,592.91,606.14,591.88,606.13,12487.38,2.229680727,0.024050868,0.927068724,03/06/2018,Sunday
03/06/2018,08:00,606.120052,628.99,606.0,620.07,42569.46,2.301515674,0.037929780,0.606783297,03/06/2018,Sunday
03/06/2018,12:00,620.08,626.06,616.98,623.04,26201.37,0.477357760,0.014643272,0.325991189,03/06/2018,Sunday
03/06/2018,16:00,623.04,624.69,608.37,617.44,18416.3,-0.898818695,0.026194145,0.343137255,03/06/2018,Sunday
03/06/2018,20:00,617.44,621.14,614.14,619.4,15404.44,0.317439751,0.011337134,0.280000000,03/06/2018,Sunday
04/06/2018,00:00,619.4,625.04,615.36,618.58,19505.74,-0.132386180,0.015628027,0.084710744,04/06/2018,Monday
04/06/2018,04:00,618.58,618.93,603.22,607.75,34227.13,-1.750784054,0.025396877,0.689369828,04/06/2018,Monday
04/06/2018,08:00,607.74,608.8,593.0,593.89,31377.98,-2.278935071,0.025997960,0.876582278,04/06/2018,Monday
04/06/2018,12:00,593.91,598.78,581.01,586.695597,38817.8,-1.214730010,0.029920358,0.405987788,04/06/2018,Monday
04/06/2018,16:00,586.69,592.0,580.0,591.28,20352.67,0.782355247,0.020453732,0.382500000,04/06/2018,Monday
04/06/2018,20:00,591.27,599.44,584.86,591.09,14338.61,-0.030442945,0.024658785,0.012345679,04/06/2018,Monday
05/06/2018,00:00,591.09,598.0,575.688551,581.95,28790.15,-1.546295826,0.037746281,0.409655151,05/06/2018,Tuesday
05/06/2018,04:00,581.95,588.32,575.868918,585.8,21285.18,0.661568863,0.021395450,0.309210075,05/06/2018,Tuesday
05/06/2018,08:00,585.8,598.0,585.8,589.29,14628.29,0.595766473,0.020826221,0.286065574,05/06/2018,Tuesday
05/06/2018,12:00,589.29,599.0,584.31,598.9,8565.99,1.630776019,0.024928304,0.654186521,05/06/2018,Tuesday
05/06/2018,16:00,599.0,613.91,598.94,606.97,33990.38,1.330550918,0.024991653,0.532398130,05/06/2018,Tuesday
05/06/2018,20:00,606.99,610.77,601.97,608.69,9902.21,0.280070512,0.014497768,0.193181818,05/06/2018,Tuesday
06/06/2018,00:00,609.07,611.28,603.5,605.9,11949.5,-0.520465628,0.012773573,0.407455013,06/06/2018,Wednesday
06/06/2018,04:00,605.9,611.78,598.72,606.25,18364.2,0.057765308,0.021554712,0.026799387,06/06/2018,Wednesday
06/06/2018,08:00,606.14,607.49,599.75,606.4,18532.87,0.042894381,0.012769327,0.033591731,06/06/2018,Wednesday
06/06/2018,12:00,606.41,612.49,603.41,611.12,14321.19,0.776702231,0.014973368,0.518722467,06/06/2018,Wednesday
06/06/2018,16:00,611.09,611.09,591.76,598.65,21995.96,-2.035706688,0.031632002,0.643559234,06/06/2018,Wednesday
06/06/2018,20:00,598.64,609.0,595.0,606.67,15178.43,1.341373781,0.023386342,0.573571429,06/06/2018,Wednesday
07/06/2018,00:00,606.66,617.16,606.66,614.89,21367.99,1.356608314,0.017307883,0.783809524,07/06/2018,Thursday
07/06/2018,04:00,614.65,614.65,604.58,608.44,22151.84,-1.010331083,0.016383308,0.616683217,07/06/2018,Thursday
07/06/2018,08:00,608.44,611.89,605.0,607.48,15208.38,-0.157780554,0.011324042,0.139332366,07/06/2018,Thursday
07/06/2018,12:00,607.48,611.5,601.77,605.62,14491.77,-0.306182920,0.016016988,0.191161357,07/06/2018,Thursday
07/06/2018,16:00,606.27,612.3,605.11,606.0,12497.01,-0.044534613,0.011859403,0.037552156,07/06/2018,Thursday
07/06/2018,20:00,605.98,606.02,597.42,605.39,20997.06,-0.097362949,0.014191888,0.068604651,07/06/2018,Thursday
08/06/2018,00:00,605.39,608.71,600.84,601.72,10675.31,-0.606220783,0.012999884,0.466327827,08/06/2018,Friday
08/06/2018,04:00,601.16,606.56,598.82,599.89,14943.58,-0.211258234,0.012875108,0.164082687,08/06/2018,Friday
08/06/2018,08:00,599.89,604.09,595.33,596.73,12895.66,-0.526763240,0.014602677,0.360730594,08/06/2018,Friday
08/06/2018,12:00,596.73,600.6,590.0,600.37,20286.82,0.609991118,0.017763478,0.343396226,08/06/2018,Friday
08/06/2018,16:00,600.44,603.150345,594.5,596.87,13550.36,-0.594563986,0.014406677,0.412700303,08/06/2018,Friday
08/06/2018,20:00,596.87,603.39,596.09,599.9,5545.66,0.507648232,0.012230469,0.415068493,08/06/2018,Friday
09/06/2018,00:00,599.9,611.74,599.9,605.77,19261.21,0.978496416,0.019736623,0.495777027,09/06/2018,Saturday
09/06/2018,04:00,606.92,608.08,604.75,605.07,5583.68,-0.304817768,0.005486720,0.555555556,09/06/2018,Saturday
09/06/2018,08:00,605.06,606.99,601.89,605.86,4358.33,0.132218292,0.008428916,0.156862745,09/06/2018,Saturday
09/06/2018,12:00,605.86,605.87,595.0,602.34,12280.66,-0.580992308,0.017941439,0.323827047,09/06/2018,Saturday
09/06/2018,16:00,602.34,602.35,596.84,599.16,8541.17,-0.527941030,0.009147657,0.577132486,09/06/2018,Saturday
09/06/2018,20:00,599.16,599.88,591.3,593.2,10804.01,-0.994725950,0.014320048,0.694638695,09/06/2018,Saturday
10/06/2018,00:00,593.19,593.19,569.29,569.36,45949.39,-4.017262597,0.040290632,0.997071130,10/06/2018,Sunday
10/06/2018,04:00,569.33,575.1,558.88,559.78,20115.74,-1.677410289,0.028489628,0.588779285,10/06/2018,Sunday
10/06/2018,08:00,559.79,568.0,558.03,566.0,23999.14,1.109344576,0.017810250,0.622868606,10/06/2018,Sunday
10/06/2018,12:00,566.0,570.66,560.51,567.09,15124.89,0.192579505,0.017932862,0.107389163,10/06/2018,Sunday
10/06/2018,16:00,567.07,568.01,523.01,537.36,89407.0,-5.239212090,0.079355282,0.660222222,10/06/2018,Sunday
10/06/2018,20:00,537.37,537.6,496.27,523.75,121528.67,-2.534566500,0.076911625,0.329542705,10/06/2018,Sunday
11/06/2018,00:00,523.55,534.14,510.0,530.37,47240.53,1.302645402,0.046108299,0.282518641,11/06/2018,Monday
11/06/2018,04:00,530.37,535.65,515.29,517.25,35972.82,-2.473744744,0.038388295,0.644400786,11/06/2018,Monday
11/06/2018,08:00,516.401917,533.64,516.0,533.63,43661.0,3.336177197,0.034159439,0.976648696,11/06/2018,Monday
11/06/2018,12:00,533.64,533.64,509.08,513.21,38006.13,-3.828423656,0.046023536,0.831840391,11/06/2018,Monday
11/06/2018,16:00,513.28,526.41,509.21,518.33,49789.59,0.983868454,0.033509975,0.293604651,11/06/2018,Monday
11/06/2018,20:00,518.33,532.6,515.0,530.78,19890.35,2.401944707,0.033955202,0.707386364,11/06/2018,Monday
12/06/2018,00:00,530.77,533.21,522.89,524.37,24349.22,-1.205795354,0.019443450,0.620155039,12/06/2018,Tuesday
12/06/2018,04:00,524.37,532.5,524.36,528.95,16737.28,0.873429067,0.015523390,0.562653563,12/06/2018,Tuesday
12/06/2018,08:00,528.95,544.25,526.55,531.62,51350.23,0.504773608,0.033462520,0.150847458,12/06/2018,Tuesday
12/06/2018,12:00,531.62,531.85,519.54,524.4,24426.47,-1.358112938,0.023155637,0.586515028,12/06/2018,Tuesday
12/06/2018,16:00,524.4,524.77,484.62,491.37,104586.59,-6.298627002,0.076563692,0.822665006,12/06/2018,Tuesday
12/06/2018,20:00,491.36,496.6,483.29,494.25,42408.01,0.588163465,0.027088082,0.217129977,12/06/2018,Tuesday
13/06/2018,00:00,493.74,501.11,490.63,497.4,25195.34,0.741280836,0.021225746,0.349236641,13/06/2018,Wednesday
13/06/2018,04:00,497.4,498.99,489.39,489.53,33608.7,-1.582227583,0.019300362,0.819791667,13/06/2018,Wednesday
13/06/2018,08:00,489.53,489.54,461.0,475.62,79990.15,-2.841501032,0.058300819,0.487386125,13/06/2018,Wednesday
13/06/2018,12:00,475.62,480.69,460.44,463.35,44568.16,-2.579790589,0.042576006,0.605925926,13/06/2018,Wednesday
13/06/2018,16:00,463.34,479.87,450.1,468.35,122744.9,1.081279406,0.064250874,0.168290225,13/06/2018,Wednesday
13/06/2018,20:00,468.36,477.99,464.67,476.15,32254.83,1.663250491,0.028439662,0.584834835,13/06/2018,Wednesday
14/06/2018,00:00,476.15,495.11,469.06,486.44,62352.47,2.161083692,0.054709650,0.395009597,14/06/2018,Thursday
14/06/2018,04:00,486.44,489.43,479.53,482.31,35739.14,-0.849025574,0.020351945,0.417171717,14/06/2018,Thursday
14/06/2018,08:00,482.32,492.691881,482.32,487.68,31372.53,1.111295406,0.021504149,0.516781864,14/06/2018,Thursday
14/06/2018,12:00,487.68,487.69,459.04,464.23,42749.23,-4.808480971,0.058747539,0.818499127,14/06/2018,Thursday
14/06/2018,16:00,464.22,526.64,464.22,520.02,181386.7,12.020162854,0.134462108,0.893944249,14/06/2018,Thursday
14/06/2018,20:00,520.02,525.0,513.0,519.85,36149.01,-0.032691050,0.023076036,0.014166667,14/06/2018,Thursday
15/06/2018,00:00,519.9,521.62,510.06,511.94,24064.4,-1.531063666,0.022235045,0.688581315,15/06/2018,Friday
15/06/2018,04:00,511.94,512.84,501.08,505.69,30638.98,-1.220846193,0.022971442,0.531462585,15/06/2018,Friday
15/06/2018,08:00,505.01,507.0,488.31,495.85,51404.27,-1.813825469,0.037009168,0.490101659,15/06/2018,Friday
15/06/2018,12:00,495.46,505.32,485.51,504.5,45193.33,1.824567069,0.039983046,0.456335184,15/06/2018,Friday
15/06/2018,16:00,504.5,512.0,496.01,496.32,25254.76,-1.621407334,0.031694747,0.511569731,15/06/2018,Friday
15/06/2018,20:00,496.31,496.33,482.17,487.27,32039.66,-1.821442244,0.028530555,0.638418079,15/06/2018,Friday
16/06/2018,00:00,487.27,494.54,483.67,491.34,17515.07,0.835265869,0.022307961,0.374425023,16/06/2018,Saturday
16/06/2018,04:00,491.34,500.62,491.34,497.49,12859.79,1.251679082,0.018887125,0.662715517,16/06/2018,Saturday
16/06/2018,08:00,497.49,502.09,493.53,497.62,18244.23,0.026131179,0.017206376,0.015186916,16/06/2018,Saturday
16/06/2018,12:00,497.62,499.2,483.333024,486.17,23536.01,-2.300952534,0.031885728,0.721624587,16/06/2018,Saturday
16/06/2018,16:00,486.16,503.84,483.68,497.74,34836.31,2.381931874,0.041467830,0.574404762,16/06/2018,Saturday
16/06/2018,20:00,497.74,501.0,493.95,497.02,8282.71,-0.144653835,0.014164021,0.102127660,16/06/2018,Saturday
17/06/2018,00:00,496.79,508.38,496.78,507.71,15464.12,2.198111878,0.023349906,0.941379310,17/06/2018,Sunday
17/06/2018,04:00,507.71,507.72,500.75,500.9,9608.51,-1.341316894,0.013728309,0.977044476,17/06/2018,Sunday
17/06/2018,08:00,500.91,507.53,497.02,500.82,18386.15,-0.017967300,0.020981813,0.008563273,17/06/2018,Sunday
17/06/2018,12:00,500.84,502.74,493.25,502.14,14986.63,0.259563933,0.018948167,0.136986301,17/06/2018,Sunday
17/06/2018,16:00,502.14,502.85,497.59,501.11,6957.38,-0.205122078,0.010475166,0.195817490,17/06/2018,Sunday
17/06/2018,20:00,501.11,501.11,493.5,496.869778,11007.23,-0.846165912,0.015186286,0.557190802,17/06/2018,Sunday
18/06/2018,00:00,497.08,497.23,486.96,493.412585,23107.19,-0.737791704,0.020660658,0.357099805,18/06/2018,Monday
18/06/2018,04:00,493.42,494.22,491.06,494.14,8435.84,0.145920311,0.006404280,0.227848101,18/06/2018,Monday
18/06/2018,08:00,494.14,499.14,489.97,492.85,13195.72,-0.261059619,0.018557494,0.140676118,18/06/2018,Monday
18/06/2018,12:00,492.84,498.27,491.983058,496.6,12608.02,0.762925087,0.012756558,0.598065005,18/06/2018,Monday
18/06/2018,16:00,496.54,525.7,496.52,515.08,68287.73,3.733838160,0.058766665,0.635366690,18/06/2018,Monday
18/06/2018,20:00,515.09,521.19,515.09,517.64,9993.04,0.495059116,0.011842591,0.418032787,18/06/2018,Monday
19/06/2018,00:00,517.64,522.6,515.1,515.34,12431.19,-0.444324241,0.014488834,0.306666667,19/06/2018,Tuesday
19/06/2018,04:00,515.33,521.15,515.11,519.6,11430.14,0.828595269,0.011720645,0.706953642,19/06/2018,Tuesday
19/06/2018,08:00,519.6,539.99,518.57,534.07,39155.2,2.784834488,0.041224018,0.675536881,19/06/2018,Tuesday
19/06/2018,12:00,534.08,548.8,531.38,535.48,72237.57,0.262133014,0.032616836,0.080367394,19/06/2018,Tuesday
19/06/2018,16:00,535.48,538.49,527.34,538.04,18104.39,0.478075745,0.020822440,0.229596413,19/06/2018,Tuesday
19/06/2018,20:00,538.07,539.25,529.99,538.47,13057.24,0.074339770,0.017209657,0.043196544,19/06/2018,Tuesday
20/06/2018,00:00,538.47,538.91,517.46,519.17,36647.36,-3.584229391,0.039835088,0.899766900,20/06/2018,Wednesday
20/06/2018,04:00,520.05,524.71,516.63,524.7,12766.05,0.894144794,0.015536968,0.575495050,20/06/2018,Wednesday
20/06/2018,08:00,524.7,529.44,519.53,523.57,13654.69,-0.215361159,0.018886983,0.114026236,20/06/2018,Wednesday
20/06/2018,12:00,523.57,542.14,518.44,535.23,48923.41,2.227018355,0.045266154,0.491983122,20/06/2018,Wednesday
20/06/2018,16:00,535.23,542.16,534.12,535.47,16144.96,0.044840536,0.015021580,0.029850746,20/06/2018,Wednesday
20/06/2018,20:00,535.52,536.51,531.44675,536.26,9631.99,0.138183448,0.009454829,0.146151187,20/06/2018,Wednesday
21/06/2018,00:00,536.25,545.3,533.33,542.0,16363.11,1.072261072,0.022321678,0.480367586,21/06/2018,Thursday
21/06/2018,04:00,542.0,544.79,535.65,540.0,14687.72,-0.369003690,0.016863469,0.218818381,21/06/2018,Thursday
21/06/2018,08:00,540.0,540.01,527.16,535.69,22274.29,-0.798148148,0.023796296,0.335408560,21/06/2018,Thursday
21/06/2018,12:00,535.69,535.69,525.57,528.37,21284.49,-1.366461946,0.018891523,0.723320158,21/06/2018,Thursday
21/06/2018,16:00,528.37,529.72,521.43,523.89,12308.62,-0.847890683,0.015689763,0.540410133,21/06/2018,Thursday
21/06/2018,20:00,523.88,528.0,523.88,526.11,6456.39,0.425670001,0.007864396,0.541262136,21/06/2018,Thursday
22/06/2018,00:00,526.11,526.11,510.12,516.47,28771.58,-1.832316436,0.030392884,0.602876798,22/06/2018,Friday
22/06/2018,04:00,516.47,517.51,495.2,500.45322,47649.18,-3.101202393,0.043197088,0.717919319,22/06/2018,Friday
22/06/2018,08:00,500.45,503.3,483.0,486.492357,58503.0,-2.789018483,0.040563493,0.687568621,22/06/2018,Friday
22/06/2018,12:00,486.492357,486.492357,460.79,473.74,74940.18,-2.621286196,0.052831985,0.496155158,22/06/2018,Friday
22/06/2018,16:00,473.73,482.45,467.48,475.53,36692.98,0.379963270,0.031600279,0.120240481,22/06/2018,Friday
22/06/2018,20:00,475.52,475.53,448.56,461.77,88584.65,-2.891571332,0.056716857,0.509825732,22/06/2018,Friday
23/06/2018,00:00,461.77,474.21,460.73,465.77,22050.72,0.866232107,0.029192022,0.296735905,23/06/2018,Saturday
23/06/2018,04:00,465.77,470.54,454.27,467.26,33810.45,0.319900380,0.034931404,0.091579594,23/06/2018,Saturday
23/06/2018,08:00,467.26,476.25,463.89,472.51,22747.99,1.123571459,0.026452082,0.424757282,23/06/2018,Saturday
23/06/2018,12:00,472.41,473.334576,462.51,467.53,17554.63,-1.033000995,0.022913520,0.450825972,23/06/2018,Saturday
23/06/2018,16:00,467.28,476.08,467.28,474.87,11704.53,1.624293785,0.018832392,0.862500000,23/06/2018,Saturday
23/06/2018,20:00,474.88,480.64,472.14,473.47,14841.76,-0.296917116,0.017899259,0.165882353,23/06/2018,Saturday
24/06/2018,00:00,473.48,475.5,462.51,464.94137,22816.51,-1.803377123,0.027435161,0.657323326,24/06/2018,Sunday
24/06/2018,04:00,464.93,464.94,433.0,436.18,61919.41,-6.183726582,0.068698514,0.900125235,24/06/2018,Sunday
24/06/2018,08:00,436.17,446.01,433.74,440.29,34117.39,0.944585827,0.028131233,0.335778321,24/06/2018,Sunday
24/06/2018,12:00,440.28,442.14,421.0,421.57,45292.34,-4.249568456,0.048014900,0.885052034,24/06/2018,Sunday
